Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,symbol
2025-12-12 00:00:00+05:30,1550.800048828125,1559.800048828125,1546.0999755859375,1556.5,5106655,0.0,0.0,RELIANCE
2025-12-15 00:00:00+05:30,1551.199951171875,1558.5999755859375,1546.5,1556.199951171875,5774543,0.0,0.0,RELIANCE
2025-12-16 00:00:00+05:30,1545.0,1551.699951171875,1538.800048828125,1542.300048828125,11731856,0.0,0.0,RELIANCE
2025-12-17 00:00:00+05:30,1550.0,1550.0,1539.300048828125,1544.4000244140625,7116649,0.0,0.0,RELIANCE
2025-12-18 00:00:00+05:30,1535.199951171875,1551.5,1535.199951171875,1544.4000244140625,6580829,0.0,0.0,RELIANCE
2025-12-19 00:00:00+05:30,1554.4000244140625,1574.199951171875,1551.0,1565.0999755859375,13937275,0.0,0.0,RELIANCE
2025-12-22 00:00:00+05:30,1573.5,1577.5,1565.300048828125,1575.4000244140625,10184852,0.0,0.0,RELIANCE
2025-12-23 00:00:00+05:30,1580.9000244140625,1580.9000244140625,1568.0999755859375,1570.699951171875,7506564,0.0,0.0,RELIANCE
2025-12-24 00:00:00+05:30,1572.699951171875,1575.699951171875,1553.5999755859375,1558.199951171875,8815745,0.0,0.0,RELIANCE
2025-12-26 00:00:00+05:30,1554.699951171875,1561.0,1554.300048828125,1559.199951171875,2311495,0.0,0.0,RELIANCE
2025-12-29 00:00:00+05:30,1554.9000244140625,1558.0999755859375,1543.5999755859375,1545.5999755859375,5972105,0.0,0.0,RELIANCE
2025-12-30 00:00:00+05:30,1547.0,1553.5999755859375,1537.800048828125,1539.800048828125,8815884,0.0,0.0,RELIANCE
2025-12-31 00:00:00+05:30,1541.0,1577.0,1541.0,1570.4000244140625,5771830,0.0,0.0,RELIANCE
2026-01-01 00:00:00+05:30,1573.699951171875,1592.5,1571.0999755859375,1575.5999755859375,6408128,0.0,0.0,RELIANCE
2026-01-02 00:00:00+05:30,1580.0,1594.5999755859375,1578.199951171875,1592.300048828125,6602230,0.0,0.0,RELIANCE
2026-01-05 00:00:00+05:30,1593.0,1611.800048828125,1575.300048828125,1578.0999755859375,8704973,0.0,0.0,RELIANCE
2026-01-06 00:00:00+05:30,1569.0,1569.0,1496.300048828125,1507.5999755859375,27417125,0.0,0.0,RELIANCE
2026-01-07 00:00:00+05:30,1510.0,1520.0,1498.0,1504.199951171875,11199340,0.0,0.0,RELIANCE
2026-01-08 00:00:00+05:30,1500.0,1503.9000244140625,1468.800048828125,1470.5999755859375,16518684,0.0,0.0,RELIANCE
2026-01-09 00:00:00+05:30,1465.0,1479.9000244140625,1465.0,1475.300048828125,8335311,0.0,0.0,RELIANCE
2026-01-12 00:00:00+05:30,1475.300048828125,1485.300048828125,1451.0,1483.199951171875,8883745,0.0,0.0,RELIANCE
2026-01-13 00:00:00+05:30,1485.0,1485.800048828125,1444.699951171875,1452.800048828125,13499760,0.0,0.0,RELIANCE
2026-01-14 00:00:00+05:30,1444.0,1467.0,1440.199951171875,1458.800048828125,8321764,0.0,0.0,RELIANCE
2026-01-15 00:00:00+05:30,1458.800048828125,1458.800048828125,1458.800048828125,1458.800048828125,0,0.0,0.0,RELIANCE
2026-01-16 00:00:00+05:30,1458.800048828125,1480.0,1455.0999755859375,1457.9000244140625,17167161,0.0,0.0,RELIANCE
2026-01-19 00:00:00+05:30,1450.5999755859375,1450.5999755859375,1403.300048828125,1413.5999755859375,20392765,0.0,0.0,RELIANCE
2026-01-20 00:00:00+05:30,1410.699951171875,1416.0,1390.0,1394.0,13189498,0.0,0.0,RELIANCE
2026-01-21 00:00:00+05:30,1389.5,1412.9000244140625,1373.0,1404.5999755859375,17352720,0.0,0.0,RELIANCE
2026-01-22 00:00:00+05:30,1410.0999755859375,1419.5,1395.0,1402.5,15721693,0.0,0.0,RELIANCE
2026-01-23 00:00:00+05:30,1401.800048828125,1407.0,1381.0,1386.0999755859375,9837802,0.0,0.0,RELIANCE
2026-01-27 00:00:00+05:30,1380.0,1391.5999755859375,1368.0,1380.5,26302396,0.0,0.0,RELIANCE
2026-01-28 00:00:00+05:30,1385.0,1409.9000244140625,1384.9000244140625,1396.699951171875,11121657,0.0,0.0,RELIANCE
2026-01-29 00:00:00+05:30,1402.9000244140625,1402.9000244140625,1384.0,1391.0,20846683,0.0,0.0,RELIANCE
2026-01-30 00:00:00+05:30,1382.5999755859375,1398.0,1378.5,1395.4000244140625,11239835,0.0,0.0,RELIANCE
2026-02-02 00:00:00+05:30,1340.0,1392.9000244140625,1335.5,1390.4000244140625,15711165,0.0,0.0,RELIANCE
2026-02-03 00:00:00+05:30,1473.9000244140625,1489.5,1430.199951171875,1437.0999755859375,25456171,0.0,0.0,RELIANCE
2026-02-04 00:00:00+05:30,1444.0,1464.0,1440.300048828125,1456.800048828125,8333387,0.0,0.0,RELIANCE
2026-02-05 00:00:00+05:30,1457.0,1461.5,1439.5,1443.4000244140625,11763658,0.0,0.0,RELIANCE
2026-02-06 00:00:00+05:30,1441.5,1452.800048828125,1433.5,1450.800048828125,8277304,0.0,0.0,RELIANCE
2026-02-09 00:00:00+05:30,1458.0,1465.9000244140625,1453.0,1461.5999755859375,5775864,0.0,0.0,RELIANCE
2026-02-10 00:00:00+05:30,1471.0,1471.0,1452.199951171875,1458.5,10259630,0.0,0.0,RELIANCE
2026-02-11 00:00:00+05:30,1459.5999755859375,1470.0,1453.5999755859375,1468.699951171875,7106877,0.0,0.0,RELIANCE
2026-02-12 00:00:00+05:30,1470.0,1473.0,1445.5,1448.9000244140625,11135399,0.0,0.0,RELIANCE
2026-02-13 00:00:00+05:30,1445.5,1450.699951171875,1416.300048828125,1419.5999755859375,10755693,0.0,0.0,RELIANCE
2025-02-13 00:00:00+05:30,719.9438519637431,722.9828066071801,711.8562476864424,713.3267211914062,12370571,0.0,0.0,SBIN
2025-02-14 00:00:00+05:30,716.5617636405941,718.4733911976853,702.1021072520733,707.9349975585938,10417539,0.0,0.0,SBIN
2025-02-17 00:00:00+05:30,704.8959778549706,714.4050519193028,697.5436102537428,713.375732421875,9093600,0.0,0.0,SBIN
2025-02-18 00:00:00+05:30,713.3757463206829,713.9149079885333,703.2294429330741,711.5131225585938,8562003,0.0,0.0,SBIN
2025-02-19 00:00:00+05:30,707.8369242269698,720.3849529544706,707.8369242269698,712.9835815429688,6766606,0.0,0.0,SBIN
2025-02-20 00:00:00+05:30,710.6308614417115,717.100921006022,709.1113242684337,715.3363647460938,7423268,0.0,0.0,SBIN
2025-02-21 00:00:00+05:30,712.983563836215,717.2969766512275,705.8272715222472,707.7879028320312,6571602,0.0,0.0,SBIN
2025-02-24 00:00:00+05:30,696.5142704603655,705.5821902376468,696.5142704603655,702.2981567382812,6912148,0.0,0.0,SBIN
2025-02-25 00:00:00+05:30,704.7979622750793,704.7979622750793,696.0241250697796,696.9064331054688,8599635,0.0,0.0,SBIN
2025-02-27 00:00:00+05:30,701.9060466163252,703.5725952859297,687.2993186401222,690.0442504882812,12033139,0.0,0.0,SBIN
2025-02-28 00:00:00+05:30,687.1033111747046,687.5444053811439,669.1634856554016,675.241455078125,15780609,0.0,0.0,SBIN
2025-03-03 00:00:00+05:30,676.5648746220754,683.6721631354309,666.6146467698901,681.6134643554688,10598479,0.0,0.0,SBIN
2025-03-04 00:00:00+05:30,679.3587530706169,704.3077986097232,678.4764450422322,701.9550170898438,14386214,0.0,0.0,SBIN
2025-03-05 00:00:00+05:30,703.425482394221,716.9048225760387,702.8863207536921,715.9735107421875,10409805,0.0,0.0,SBIN
2025-03-06 00:00:00+05:30,721.5123345545368,722.2475713084986,712.6894935069948,717.6400756835938,10928847,0.0,0.0,SBIN
2025-03-07 00:00:00+05:30,717.6400610222238,720.3849328808595,713.6697945986864,718.3262939453125,7246729,0.0,0.0,SBIN
2025-03-10 00:00:00+05:30,718.3263154629034,723.9631306303024,712.2973500895013,714.5521240234375,7400109,0.0,0.0,SBIN
2025-03-11 00:00:00+05:30,710.6308835302965,719.6007363944591,708.4741769972491,715.4833984375,5538789,0.0,0.0,SBIN
2025-03-12 00:00:00+05:30,716.2186323712558,722.4926768362947,704.8959979099689,708.8172607421875,5547762,0.0,0.0,SBIN
2025-03-13 00:00:00+05:30,711.6111983443574,717.0519385721029,710.2387324158618,713.5227661132812,5908337,0.0,0.0,SBIN
2025-03-17 00:00:00+05:30,714.5520981665495,716.8558160007225,708.0819790039528,708.915283203125,5149563,0.0,0.0,SBIN
2025-03-18 00:00:00+05:30,708.915283203125,708.915283203125,708.915283203125,708.915283203125,0,0.0,0.0,SBIN
2025-03-19 00:00:00+05:30,725.0414304316936,734.5505041985215,724.551272606947,730.4331665039062,7604850,0.0,0.0,SBIN
2025-03-20 00:00:00+05:30,733.2761159507572,737.8836115337692,729.5509283979652,734.7955932617188,6963197,0.0,0.0,SBIN
2025-03-21 00:00:00+05:30,735.1877533491547,740.7265010195747,732.2958101375568,738.373779296875,9577327,0.0,0.0,SBIN
2025-03-24 00:00:00+05:30,743.0792951283579,767.5381836299999,740.236355685803,765.4304809570312,12095064,0.0,0.0,SBIN
2025-03-25 00:00:00+05:30,768.4694992151382,770.52813824643,754.05884649493,757.636962890625,15190143,0.0,0.0,SBIN
2025-03-26 00:00:00+05:30,756.8037071028305,760.7739736513279,746.4613886162912,748.961181640625,7711852,0.0,0.0,SBIN
2025-03-27 00:00:00+05:30,748.765095143516,760.528883157817,745.5300654063271,757.0977783203125,15648616,0.0,0.0,SBIN
2025-03-28 00:00:00+05:30,756.9017030647627,763.2737549045355,751.9021170931981,756.3135375976562,7628185,0.0,0.0,SBIN
2025-04-01 00:00:00+05:30,751.7060726537488,767.3421201573958,748.1769600397238,756.5096435546875,7011125,0.0,0.0,SBIN
2025-04-02 00:00:00+05:30,757.0977881876627,761.7052838533914,749.2552627425828,760.6759643554688,5458436,0.0,0.0,SBIN
2025-04-03 00:00:00+05:30,754.8430831745769,769.2537358201085,754.7940793566994,763.8619995117188,7956680,0.0,0.0,SBIN
2025-04-04 00:00:00+05:30,763.7639032041603,767.4891505617313,749.9414763962274,752.34326171875,8231194,0.0,0.0,SBIN
2025-04-07 00:00:00+05:30,715.6304557983397,738.8639496862081,715.6304557983397,732.1978149414062,14923235,0.0,0.0,SBIN
2025-04-08 00:00:00+05:30,745.0399507907015,758.764370936846,743.2263906334504,753.4706420898438,12911288,0.0,0.0,SBIN
2025-04-09 00:00:00+05:30,751.9021496759307,752.8334615673064,726.4139412123398,727.59033203125,11319387,0.0,0.0,SBIN
2025-04-11 00:00:00+05:30,744.0595747998677,744.7458077183372,731.3154714106737,739.0109252929688,9360327,0.0,0.0,SBIN
2025-04-15 00:00:00+05:30,754.8430601068783,755.5292930373557,742.1969641274441,748.4710083007812,7859090,0.0,0.0,SBIN
2025-04-16 00:00:00+05:30,748.4710501178707,759.4996019368964,745.5301029661306,756.5586547851562,12536694,0.0,0.0,SBIN
2025-04-17 00:00:00+05:30,756.8037006997325,785.2328552596965,752.0491936119853,781.7527465820312,27034818,0.0,0.0,SBIN
2025-04-21 00:00:00+05:30,787.1935033394458,808.1232195009724,785.6250221604275,800.6238403320312,16398507,0.0,0.0,SBIN
2025-04-22 00:00:00+05:30,804.986275275127,819.0537818863039,797.9769939622398,806.211669921875,25117557,0.0,0.0,SBIN
2025-04-23 00:00:00+05:30,809.740755044151,814.6423334645151,794.1537117339047,797.4378051757812,12104382,0.0,0.0,SBIN
2025-04-24 00:00:00+05:30,796.7515648231008,802.8785377915959,795.1830836766543,797.3887939453125,12713521,0.0,0.0,SBIN
2025-04-25 00:00:00+05:30,798.9572755447768,802.8785382468371,771.508436630355,782.9291381835938,13131038,0.0,0.0,SBIN
2025-04-28 00:00:00+05:30,782.9291312258807,806.6037186789465,781.7037366423766,801.260986328125,11317611,0.0,0.0,SBIN
2025-04-29 00:00:00+05:30,803.858844621864,812.6816855994211,793.075372315961,796.5554809570312,11283059,0.0,0.0,SBIN
2025-04-30 00:00:00+05:30,795.5261656735474,795.5261656735474,769.0576426012298,773.1259765625,25635764,0.0,0.0,SBIN
2025-05-02 00:00:00+05:30,774.7924765987593,787.5856441366993,773.4690743593894,781.0175170898438,14720184,0.0,0.0,SBIN
2025-05-05 00:00:00+05:30,766.606876267059,783.2722431424297,766.606876267059,774.4494018554688,23986447,0.0,0.0,SBIN
2025-05-06 00:00:00+05:30,778.3216684290833,783.4193220780548,755.9214185982945,758.8623657226562,18869468,0.0,0.0,SBIN
2025-05-07 00:00:00+05:30,750.2356003532819,766.9990348823832,749.5003635713141,760.822998046875,15586266,0.0,0.0,SBIN
2025-05-08 00:00:00+05:30,763.6658883956691,771.0182557422255,748.9611537025561,753.8627319335938,14491673,0.0,0.0,SBIN
2025-05-09 00:00:00+05:30,741.6088285228935,766.312796178702,740.6285128209466,763.9110107421875,13578216,0.0,0.0,SBIN
2025-05-12 00:00:00+05:30,783.272256608189,788.0758275471601,777.390362315762,785.8701171875,15096824,0.0,0.0,SBIN
2025-05-13 00:00:00+05:30,782.880060357833,791.7519649275839,781.5076543371932,785.9680786132812,13909596,0.0,0.0,SBIN
2025-05-14 00:00:00+05:30,789.8893639857823,791.6049164362635,780.6253687864404,784.9387817382812,9281719,0.0,0.0,SBIN
2025-05-15 00:00:00+05:30,788.6149458696933,793.516524177251,778.8607930709097,791.8499755859375,17058854,0.0,0.0,SBIN
2025-05-16 00:00:00+05:30,804.0,804.0,791.0,792.0999755859375,14733924,15.9,0.0,SBIN
2025-05-19 00:00:00+05:30,792.0999755859375,801.4000244140625,792.0999755859375,795.0,10666184,0.0,0.0,SBIN
2025-05-20 00:00:00+05:30,798.1500244140625,799.4000244140625,783.7999877929688,785.6500244140625,11324667,0.0,0.0,SBIN
2025-05-21 00:00:00+05:30,787.0,791.0,779.0999755859375,787.0999755859375,8206040,0.0,0.0,SBIN
2025-05-22 00:00:00+05:30,788.0,788.2000122070312,780.2999877929688,785.25,7355826,0.0,0.0,SBIN
2025-05-23 00:00:00+05:30,787.9000244140625,794.9500122070312,786.2000122070312,790.5,5534158,0.0,0.0,SBIN
2025-05-26 00:00:00+05:30,792.0,797.5499877929688,789.2000122070312,794.4000244140625,4965466,0.0,0.0,SBIN
2025-05-27 00:00:00+05:30,794.4000244140625,801.3499755859375,790.0499877929688,793.7000122070312,11995043,0.0,0.0,SBIN
2025-05-28 00:00:00+05:30,794.5,798.9000244140625,792.6500244140625,796.5499877929688,6873519,0.0,0.0,SBIN
2025-05-29 00:00:00+05:30,799.0,800.4000244140625,791.3499755859375,797.3499755859375,14034127,0.0,0.0,SBIN
2025-05-30 00:00:00+05:30,798.0,814.5,792.5999755859375,812.2999877929688,22037314,0.0,0.0,SBIN
2025-06-02 00:00:00+05:30,812.8499755859375,822.5499877929688,809.2000122070312,813.6500244140625,26891575,0.0,0.0,SBIN
2025-06-03 00:00:00+05:30,816.2000122070312,818.4000244140625,805.1500244140625,809.7999877929688,14247597,0.0,0.0,SBIN
2025-06-04 00:00:00+05:30,817.0,817.0,805.25,806.5,9607927,0.0,0.0,SBIN
2025-06-05 00:00:00+05:30,808.7000122070312,811.7000122070312,802.8499755859375,806.0,13595507,0.0,0.0,SBIN
2025-06-06 00:00:00+05:30,806.6500244140625,816.4500122070312,803.0999755859375,813.0499877929688,17163935,0.0,0.0,SBIN
2025-06-09 00:00:00+05:30,817.4000244140625,824.5,815.7000122070312,820.0499877929688,12793040,0.0,0.0,SBIN
2025-06-10 00:00:00+05:30,821.0,822.0499877929688,814.5999755859375,817.0499877929688,6560513,0.0,0.0,SBIN
2025-06-11 00:00:00+05:30,817.0,820.5999755859375,813.0499877929688,815.0499877929688,7197825,0.0,0.0,SBIN
2025-06-12 00:00:00+05:30,816.0,816.5,801.2000122070312,805.9500122070312,13448521,0.0,0.0,SBIN
2025-06-13 00:00:00+05:30,786.25,796.2999877929688,786.25,792.3499755859375,11377117,0.0,0.0,SBIN
2025-06-16 00:00:00+05:30,792.5,795.4000244140625,786.1500244140625,792.5,8085001,0.0,0.0,SBIN
2025-06-17 00:00:00+05:30,794.0,798.8499755859375,790.5499877929688,792.2999877929688,7753156,0.0,0.0,SBIN
2025-06-18 00:00:00+05:30,792.5,795.5,788.3499755859375,791.9000244140625,5710169,0.0,0.0,SBIN
2025-06-19 00:00:00+05:30,792.3499755859375,793.25,781.7000122070312,785.0999755859375,11824333,0.0,0.0,SBIN
2025-06-20 00:00:00+05:30,787.5,799.4500122070312,786.0999755859375,796.1500244140625,11367669,0.0,0.0,SBIN
2025-06-23 00:00:00+05:30,790.0,794.9500122070312,788.5,790.2000122070312,5549253,0.0,0.0,SBIN
2025-06-24 00:00:00+05:30,799.0,806.6500244140625,793.6500244140625,795.4000244140625,11402190,0.0,0.0,SBIN
2025-06-25 00:00:00+05:30,799.5,803.7999877929688,796.0999755859375,800.0499877929688,6528324,0.0,0.0,SBIN
2025-06-26 00:00:00+05:30,802.0,803.3499755859375,791.4000244140625,797.0499877929688,24704402,0.0,0.0,SBIN
2025-06-27 00:00:00+05:30,805.0,809.4500122070312,802.6500244140625,805.4000244140625,19375990,0.0,0.0,SBIN
2025-06-30 00:00:00+05:30,809.0,821.0,807.0499877929688,820.3499755859375,19652607,0.0,0.0,SBIN
2025-07-01 00:00:00+05:30,820.0,824.9000244140625,813.25,820.2999877929688,11456405,0.0,0.0,SBIN
2025-07-02 00:00:00+05:30,821.0,824.0499877929688,809.0,812.9000244140625,6661200,0.0,0.0,SBIN
2025-07-03 00:00:00+05:30,813.5,814.5,805.7999877929688,807.0999755859375,7020403,0.0,0.0,SBIN
2025-07-04 00:00:00+05:30,808.75,813.8499755859375,804.0999755859375,811.8499755859375,4319538,0.0,0.0,SBIN
2025-07-07 00:00:00+05:30,811.2000122070312,812.6500244140625,805.1500244140625,806.8499755859375,4461783,0.0,0.0,SBIN
2025-07-08 00:00:00+05:30,807.9000244140625,813.5499877929688,805.3499755859375,812.6500244140625,5935770,0.0,0.0,SBIN
2025-07-09 00:00:00+05:30,810.0,812.4500122070312,809.0,810.9500122070312,4099112,0.0,0.0,SBIN
2025-07-10 00:00:00+05:30,811.2999877929688,815.5,806.9000244140625,808.0,12178137,0.0,0.0,SBIN
2025-07-11 00:00:00+05:30,807.5499877929688,812.5499877929688,804.5499877929688,808.6500244140625,6202372,0.0,0.0,SBIN
2025-07-14 00:00:00+05:30,809.7999877929688,815.5,808.0,808.8499755859375,6938635,0.0,0.0,SBIN
2025-07-15 00:00:00+05:30,811.0,821.0,810.5,816.4500122070312,9297645,0.0,0.0,SBIN
2025-07-16 00:00:00+05:30,816.0,834.2000122070312,815.2999877929688,831.7000122070312,16458920,0.0,0.0,SBIN
2025-07-17 00:00:00+05:30,838.4000244140625,842.5,826.3499755859375,829.0,23073718,0.0,0.0,SBIN
2025-07-18 00:00:00+05:30,832.0,832.6500244140625,820.25,823.3499755859375,15387801,0.0,0.0,SBIN
2025-07-21 00:00:00+05:30,823.0,827.3499755859375,817.9500122070312,824.2000122070312,8852594,0.0,0.0,SBIN
2025-07-22 00:00:00+05:30,827.5,828.0499877929688,814.0,815.0,7851163,0.0,0.0,SBIN
2025-07-23 00:00:00+05:30,812.5,825.2000122070312,811.5,820.6500244140625,15470390,0.0,0.0,SBIN
2025-07-24 00:00:00+05:30,820.0,821.9500122070312,810.6500244140625,815.7000122070312,10118309,0.0,0.0,SBIN
2025-07-25 00:00:00+05:30,815.0,819.2000122070312,805.5,806.5499877929688,6734439,0.0,0.0,SBIN
2025-07-28 00:00:00+05:30,806.5499877929688,808.9500122070312,796.0,797.1500244140625,7734158,0.0,0.0,SBIN
2025-07-29 00:00:00+05:30,796.2000122070312,800.0,793.0999755859375,799.2000122070312,7833759,0.0,0.0,SBIN
2025-07-30 00:00:00+05:30,798.9500122070312,803.4000244140625,796.2000122070312,801.6500244140625,8743723,0.0,0.0,SBIN
2025-07-31 00:00:00+05:30,795.0999755859375,803.7999877929688,792.5499877929688,796.5499877929688,11359112,0.0,0.0,SBIN
2025-08-01 00:00:00+05:30,795.7000122070312,801.0,792.0,794.0,15468391,0.0,0.0,SBIN
2025-08-04 00:00:00+05:30,794.5,797.2000122070312,786.5499877929688,795.7000122070312,8820724,0.0,0.0,SBIN
2025-08-05 00:00:00+05:30,798.0,804.0499877929688,796.2999877929688,800.5999755859375,7381537,0.0,0.0,SBIN
2025-08-06 00:00:00+05:30,800.9500122070312,810.2000122070312,799.0,805.1500244140625,7409396,0.0,0.0,SBIN
2025-08-07 00:00:00+05:30,801.0999755859375,806.6500244140625,793.4000244140625,805.1500244140625,7091392,0.0,0.0,SBIN
2025-08-08 00:00:00+05:30,805.0,807.7999877929688,790.0,804.2999877929688,15708181,0.0,0.0,SBIN
2025-08-11 00:00:00+05:30,808.0,825.0,808.0,823.4500122070312,15236297,0.0,0.0,SBIN
2025-08-12 00:00:00+05:30,824.9500122070312,825.5,820.0,820.5999755859375,7986728,0.0,0.0,SBIN
2025-08-13 00:00:00+05:30,822.6500244140625,824.9500122070312,820.6500244140625,821.8499755859375,4447508,0.0,0.0,SBIN
2025-08-14 00:00:00+05:30,822.0,828.0,819.0999755859375,826.5499877929688,7087573,0.0,0.0,SBIN
2025-08-18 00:00:00+05:30,836.0,838.0,825.1500244140625,827.6500244140625,6138124,0.0,0.0,SBIN
2025-08-19 00:00:00+05:30,827.5,831.0,825.7999877929688,830.4000244140625,5076681,0.0,0.0,SBIN
2025-08-20 00:00:00+05:30,828.7000122070312,831.9000244140625,827.4000244140625,828.9500122070312,4493888,0.0,0.0,SBIN
2025-08-21 00:00:00+05:30,828.9500122070312,833.25,824.0499877929688,825.7000122070312,4402511,0.0,0.0,SBIN
2025-08-22 00:00:00+05:30,824.0,826.0,815.7000122070312,816.25,5097647,0.0,0.0,SBIN
2025-08-25 00:00:00+05:30,817.4500122070312,820.5,814.2000122070312,816.4500122070312,5672898,0.0,0.0,SBIN
2025-08-26 00:00:00+05:30,814.8499755859375,815.8499755859375,806.75,807.8499755859375,6997817,0.0,0.0,SBIN
2025-08-28 00:00:00+05:30,807.25,811.0,800.6500244140625,801.9500122070312,7898436,0.0,0.0,SBIN
2025-08-29 00:00:00+05:30,800.7000122070312,806.7000122070312,798.5,802.5,6861440,0.0,0.0,SBIN
2025-09-01 00:00:00+05:30,803.0999755859375,808.2999877929688,802.6500244140625,806.0499877929688,5619805,0.0,0.0,SBIN
2025-09-02 00:00:00+05:30,806.2999877929688,810.5,802.6500244140625,803.9000244140625,5075460,0.0,0.0,SBIN
2025-09-03 00:00:00+05:30,804.2999877929688,813.2999877929688,803.0,812.1500244140625,4261589,0.0,0.0,SBIN
2025-09-04 00:00:00+05:30,814.6500244140625,816.75,808.0,809.4000244140625,4471950,0.0,0.0,SBIN
2025-09-05 00:00:00+05:30,811.5,812.5,803.6500244140625,806.5999755859375,5194842,0.0,0.0,SBIN
2025-09-08 00:00:00+05:30,808.0,813.8499755859375,806.7999877929688,808.7999877929688,4614227,0.0,0.0,SBIN
2025-09-09 00:00:00+05:30,812.0,812.3499755859375,805.5999755859375,808.8499755859375,4567272,0.0,0.0,SBIN
2025-09-10 00:00:00+05:30,812.0,824.5999755859375,810.4000244140625,818.2000122070312,7285853,0.0,0.0,SBIN
2025-09-11 00:00:00+05:30,819.0999755859375,825.7000122070312,819.0,823.6500244140625,7425055,0.0,0.0,SBIN
2025-09-12 00:00:00+05:30,824.0999755859375,825.7999877929688,819.7999877929688,823.5499877929688,5078018,0.0,0.0,SBIN
2025-09-15 00:00:00+05:30,823.5499877929688,827.7999877929688,821.0999755859375,824.75,3852494,0.0,0.0,SBIN
2025-09-16 00:00:00+05:30,825.0999755859375,833.0,821.6500244140625,831.5499877929688,9467531,0.0,0.0,SBIN
2025-09-17 00:00:00+05:30,834.2999877929688,858.1500244140625,831.0,857.1500244140625,17243938,0.0,0.0,SBIN
2025-09-18 00:00:00+05:30,858.6500244140625,860.7999877929688,851.0999755859375,854.3499755859375,10400847,0.0,0.0,SBIN
2025-09-19 00:00:00+05:30,852.0,864.4500122070312,849.2999877929688,862.3499755859375,15206426,0.0,0.0,SBIN
2025-09-22 00:00:00+05:30,862.0,868.2000122070312,854.0,855.25,6594034,0.0,0.0,SBIN
2025-09-23 00:00:00+05:30,854.5999755859375,874.25,851.2000122070312,870.5999755859375,14357863,0.0,0.0,SBIN
2025-09-24 00:00:00+05:30,876.0,880.5,864.4500122070312,866.2000122070312,12840160,0.0,0.0,SBIN
2025-09-25 00:00:00+05:30,866.5499877929688,870.1500244140625,859.9500122070312,861.1500244140625,8678821,0.0,0.0,SBIN
2025-09-26 00:00:00+05:30,862.0,864.3499755859375,853.0,856.9500122070312,6959545,0.0,0.0,SBIN
2025-09-29 00:00:00+05:30,858.0499877929688,873.5,856.0,870.75,22641712,0.0,0.0,SBIN
2025-09-30 00:00:00+05:30,869.9500122070312,877.5999755859375,867.5999755859375,872.4500122070312,12831593,0.0,0.0,SBIN
2025-10-01 00:00:00+05:30,872.2999877929688,876.4500122070312,862.7999877929688,864.0999755859375,10832384,0.0,0.0,SBIN
2025-10-03 00:00:00+05:30,865.1500244140625,873.0,863.7999877929688,867.2999877929688,8019442,0.0,0.0,SBIN
2025-10-06 00:00:00+05:30,868.0,875.2999877929688,862.7999877929688,874.0499877929688,7820352,0.0,0.0,SBIN
2025-10-07 00:00:00+05:30,874.1500244140625,877.0,863.0,864.7000122070312,9242580,0.0,0.0,SBIN
2025-10-08 00:00:00+05:30,866.7999877929688,867.7999877929688,857.25,858.25,7156112,0.0,0.0,SBIN
2025-10-09 00:00:00+05:30,861.5999755859375,865.7999877929688,858.0999755859375,862.0999755859375,7020501,0.0,0.0,SBIN
2025-10-10 00:00:00+05:30,862.0999755859375,883.75,861.2999877929688,880.6500244140625,13713015,0.0,0.0,SBIN
2025-10-13 00:00:00+05:30,879.0,888.0999755859375,876.0,882.9500122070312,11923143,0.0,0.0,SBIN
2025-10-14 00:00:00+05:30,883.0,884.1500244140625,872.0999755859375,876.9500122070312,7681973,0.0,0.0,SBIN
2025-10-15 00:00:00+05:30,878.0999755859375,887.5,877.0499877929688,886.0999755859375,8269225,0.0,0.0,SBIN
2025-10-16 00:00:00+05:30,888.2999877929688,891.8499755859375,882.4500122070312,886.9500122070312,8493686,0.0,0.0,SBIN
2025-10-17 00:00:00+05:30,887.5,894.75,883.0,889.1500244140625,8511854,0.0,0.0,SBIN
2025-10-20 00:00:00+05:30,894.5999755859375,913.6500244140625,891.0499877929688,907.5,13546463,0.0,0.0,SBIN
2025-10-21 00:00:00+05:30,908.0,910.0,906.4000244140625,907.8499755859375,1783576,0.0,0.0,SBIN
2025-10-23 00:00:00+05:30,912.0,918.0,904.7999877929688,911.5499877929688,13382769,0.0,0.0,SBIN
2025-10-24 00:00:00+05:30,910.9500122070312,914.0999755859375,900.9500122070312,904.5,5313227,0.0,0.0,SBIN
2025-10-27 00:00:00+05:30,906.9500122070312,928.0,906.0,922.75,9150761,0.0,0.0,SBIN
2025-10-28 00:00:00+05:30,927.0999755859375,935.8499755859375,917.7000122070312,930.25,22066289,0.0,0.0,SBIN
2025-10-29 00:00:00+05:30,933.9000244140625,942.0499877929688,930.25,939.75,12314222,0.0,0.0,SBIN
2025-10-30 00:00:00+05:30,939.4500122070312,944.9000244140625,933.0499877929688,934.3499755859375,13044473,0.0,0.0,SBIN
2025-10-31 00:00:00+05:30,934.9000244140625,946.7000122070312,930.25,937.0,12078252,0.0,0.0,SBIN
2025-11-03 00:00:00+05:30,938.75,953.4000244140625,937.5,949.7000122070312,11744735,0.0,0.0,SBIN
2025-11-04 00:00:00+05:30,951.0,959.2999877929688,941.5,957.5999755859375,19154518,0.0,0.0,SBIN
